weather_description,temperature,atmospheric_pressure,humidity,wind_speed,cloudiness,current_luminosity,sunrise,sunset,creation_date,datetime
céu claro,21,1015,64,3,0,DARK,2018-10-19 06:51:01,2018-10-19 17:45:23,2018-10-19 21:07:20,2018-10-19 21
céu claro,19,1014,77,3,0,DARK,2018-10-19 06:50:58,2018-10-19 17:45:27,2018-10-19 20:07:20,2018-10-19 20
céu claro,19,1014,82,1,0,DARK,2018-10-19 06:50:56,2018-10-19 17:45:30,2018-10-19 19:07:21,2018-10-19 19
céu claro,21,1014,73,1,0,DARK,2018-10-19 06:50:53,2018-10-19 17:45:34,2018-10-19 18:07:21,2018-10-19 18
céu claro,23,1013,60,2,0,LIGHT,2018-10-19 06:50:50,2018-10-19 17:45:38,2018-10-19 17:07:24,2018-10-19 17
céu claro,24,1013,53,4,0,LIGHT,2018-10-19 06:50:47,2018-10-19 17:45:42,2018-10-19 16:07:20,2018-10-19 16
céu claro,23,1013,56,5,0,LIGHT,2018-10-19 06:50:44,2018-10-19 17:45:45,2018-10-19 15:07:24,2018-10-19 15
céu claro,23,1013,60,5,0,LIGHT,2018-10-19 06:50:41,2018-10-19 17:45:49,2018-10-19 14:07:21,2018-10-19 14
céu claro,26,1014,44,3,0,LIGHT,2018-10-19 06:50:38,2018-10-19 17:45:53,2018-10-19 13:07:24,2018-10-19 13
céu claro,22,1014,64,3,0,LIGHT,2018-10-19 06:50:36,2018-10-19 17:45:57,2018-10-19 12:07:21,2018-10-19 12
céu claro,21,1015,64,3,0,LIGHT,2018-10-19 06:50:33,2018-10-19 17:46:00,2018-10-19 11:07:20,2018-10-19 11
céu claro,19,1015,68,2,0,LIGHT,2018-10-19 06:50:30,2018-10-19 17:46:04,2018-10-19 10:07:20,2018-10-19 10
céu claro,17,1014,72,2,0,LIGHT,2018-10-19 06:50:27,2018-10-19 17:46:08,2018-10-19 09:07:20,2018-10-19 09
céu claro,15,1014,77,4,0,LIGHT,2018-10-19 06:50:24,2018-10-19 17:46:12,2018-10-19 08:07:26,2018-10-19 08
céu claro,15,1013,77,5,0,LOW_LIGHT,2018-10-19 06:50:21,2018-10-19 17:46:15,2018-10-19 07:07:21,2018-10-19 07
céu claro,16,1013,77,5,0,DARK,2018-10-19 06:50:18,2018-10-19 17:46:19,2018-10-19 06:07:20,2018-10-19 06
céu claro,16,1013,77,2,0,DARK,2018-10-19 06:50:16,2018-10-19 17:46:23,2018-10-19 05:07:26,2018-10-19 05
céu claro,14,1013,87,3,0,DARK,2018-10-19 06:50:13,2018-10-19 17:46:27,2018-10-19 04:07:26,2018-10-19 04
céu claro,14,1013,87,3,0,DARK,2018-10-19 06:50:10,2018-10-19 17:46:30,2018-10-19 03:07:24,2018-10-19 03
céu claro,16,1014,82,3,0,DARK,2018-10-19 06:50:07,2018-10-19 17:46:34,2018-10-19 02:07:22,2018-10-19 02
céu claro,15,1014,87,4,0,DARK,2018-10-19 06:50:04,2018-10-19 17:46:38,2018-10-19 01:07:20,2018-10-19 01
céu claro,16,1014,82,3,0,DARK,2018-10-19 06:50:01,2018-10-19 17:46:42,2018-10-19 00:07:20,2018-10-19 00
céu claro,16,1014,82,3,0,DARK,2018-10-18 06:49:58,2018-10-18 17:46:45,2018-10-18 23:07:20,2018-10-18 23
céu claro,16,1013,82,3,0,DARK,2018-10-18 06:49:56,2018-10-18 17:46:49,2018-10-18 22:07:20,2018-10-18 22
céu claro,19,1013,68,2,0,DARK,2018-10-18 06:49:53,2018-10-18 17:46:53,2018-10-18 21:07:20,2018-10-18 21
céu claro,19,1012,72,4,0,DARK,2018-10-18 06:49:50,2018-10-18 17:46:57,2018-10-18 20:07:20,2018-10-18 20
céu claro,20,1012,68,5,0,DARK,2018-10-18 06:49:47,2018-10-18 17:47:00,2018-10-18 19:07:21,2018-10-18 19
algumas nuvens,21,1011,68,4,20,DARK,2018-10-18 06:49:44,2018-10-18 17:47:04,2018-10-18 18:07:20,2018-10-18 18
algumas nuvens,23,1011,60,5,20,LIGHT,2018-10-18 06:49:41,2018-10-18 17:47:08,2018-10-18 17:07:20,2018-10-18 17
algumas nuvens,24,1011,53,4,20,LIGHT,2018-10-18 06:49:38,2018-10-18 17:47:12,2018-10-18 16:07:20,2018-10-18 16
algumas nuvens,23,1011,60,5,20,LIGHT,2018-10-18 06:49:36,2018-10-18 17:47:16,2018-10-18 15:07:20,2018-10-18 15
céu claro,21,1012,68,5,0,LIGHT,2018-10-18 06:49:30,2018-10-18 17:47:23,2018-10-18 13:07:20,2018-10-18 13
céu claro,20,1012,68,5,0,LIGHT,2018-10-18 06:49:27,2018-10-18 17:47:27,2018-10-18 12:07:20,2018-10-18 12
céu claro,18,1012,72,5,0,LIGHT,2018-10-18 06:49:24,2018-10-18 17:47:31,2018-10-18 11:07:20,2018-10-18 11
algumas nuvens,17,1012,77,4,20,LIGHT,2018-10-18 06:49:21,2018-10-18 17:47:34,2018-10-18 10:07:20,2018-10-18 10
algumas nuvens,15,1012,87,2,20,LIGHT,2018-10-18 06:49:19,2018-10-18 17:47:38,2018-10-18 09:07:21,2018-10-18 09
algumas nuvens,12,1011,100,3,20,LIGHT,2018-10-18 06:49:16,2018-10-18 17:47:42,2018-10-18 08:07:20,2018-10-18 08
céu claro,13,1011,93,2,0,LOW_LIGHT,2018-10-18 06:49:13,2018-10-18 17:47:46,2018-10-18 07:07:23,2018-10-18 07
algumas nuvens,13,1011,93,2,20,DARK,2018-10-18 06:49:10,2018-10-18 17:47:50,2018-10-18 06:07:20,2018-10-18 06
algumas nuvens,13,1011,100,2,20,DARK,2018-10-18 06:49:07,2018-10-18 17:47:53,2018-10-18 05:07:20,2018-10-18 05
algumas nuvens,13,1011,100,2,40,DARK,2018-10-18 06:49:04,2018-10-18 17:47:57,2018-10-18 04:07:26,2018-10-18 04
algumas nuvens,14,1011,93,1,75,DARK,2018-10-18 06:49:02,2018-10-18 17:48:01,2018-10-18 03:07:20,2018-10-18 03
algumas nuvens,14,1011,93,3,40,DARK,2018-10-18 06:48:59,2018-10-18 17:48:05,2018-10-18 02:07:21,2018-10-18 02
algumas nuvens,13,1012,100,2,40,DARK,2018-10-18 06:48:56,2018-10-18 17:48:09,2018-10-18 01:07:20,2018-10-18 01
algumas nuvens,14,1012,93,2,75,DARK,2018-10-18 06:48:53,2018-10-18 17:48:12,2018-10-18 00:07:20,2018-10-18 00
algumas nuvens,15,1013,87,5,75,DARK,2018-10-17 06:48:50,2018-10-17 17:48:16,2018-10-17 23:07:20,2018-10-17 23
algumas nuvens,15,1013,87,6,75,DARK,2018-10-17 06:48:47,2018-10-17 17:48:20,2018-10-17 22:07:21,2018-10-17 22
algumas nuvens,15,1014,87,6,75,DARK,2018-10-17 06:48:45,2018-10-17 17:48:24,2018-10-17 21:07:20,2018-10-17 21
